Date,股票代码,名称,Close,High,Low,Open,Volume
2017-05-04,'399300,沪深300,3404.3864,3421.3953,3391.277,3404.9379,10348207500
2017-05-03,'399300,沪深300,3413.1282,3432.2248,3403.0782,3421.7586,9166962400
2017-05-02,'399300,沪深300,3426.5766,3436.3064,3418.6652,3427.9169,9279746200
2017-04-28,'399300,沪深300,3439.753,3439.904,3417.2375,3439.5735,10163235100
2017-04-27,'399300,沪深300,3446.7202,3449.2723,3399.5392,3435.1017,12329842500
2017-04-26,'399300,沪深300,3445.1832,3466.5651,3439.1505,3440.2526,11194002900
2017-04-25,'399300,沪深300,3440.9743,3449.6716,3422.6521,3427.7322,9407214800
2017-04-24,'399300,沪深300,3431.2587,3458.2279,3403.9792,3458.2279,11466079100
2017-04-21,'399300,沪深300,3466.7865,3475.5622,3449.5421,3461.389,10441911000
2017-04-20,'399300,沪深300,3461.5481,3465.6088,3440.7151,3444.5225,11418420800
2017-04-19,'399300,沪深300,3445.8761,3459.3524,3418.514,3452.9904,12134926400
2017-04-18,'399300,沪深300,3462.7429,3489.0845,3462.6297,3474.8892,11092782300
2017-04-17,'399300,沪深300,3479.9417,3480.5696,3453.6759,3475.7381,11716496100
2017-04-14,'399300,沪深300,3486.5045,3517.4664,3476.9468,3516.8103,13547407800
2017-04-13,'399300,沪深300,3514.5662,3518.4385,3496.5699,3500.2838,12998181300
2017-04-12,'399300,沪深300,3509.4387,3523.0975,3497.9991,3514.5723,18182453700
2017-04-11,'399300,沪深300,3517.328,3520.1315,3466.139,3503.8294,16594583200
2017-04-10,'399300,沪深300,3505.1392,3522.7955,3502.0826,3519.4597,14188738000
2017-04-07,'399300,沪深300,3517.4634,3526.815,3506.3885,3514.4521,14029320400
2017-04-06,'399300,沪深300,3514.0469,3517.7779,3495.7246,3507.9879,13676700400
2017-04-05,'399300,沪深300,3503.8932,3504.5379,3475.1486,3476.4231,14339901700
2017-03-31,'399300,沪深300,3456.0455,3456.3051,3430.8197,3434.8222,9157749100
2017-03-30,'399300,沪深300,3436.758,3467.3049,3422.366,3461.6159,11637692200
2017-03-29,'399300,沪深300,3465.1933,3483.0571,3455.5529,3472.9665,10485170600
2017-03-28,'399300,沪深300,3469.8093,3482.2923,3461.4678,3480.249,8419482000
2017-03-27,'399300,沪深300,3478.0385,3505.9789,3474.5206,3488.7647,10701537700
2017-03-24,'399300,沪深300,3489.5997,3499.3179,3461.1108,3464.1966,12564583300
2017-03-23,'399300,沪深300,3461.9782,3470.8164,3435.6912,3452.4056,9431806200
2017-03-22,'399300,沪深300,3450.0502,3464.3328,3433.4994,3450.7544,10493589400
2017-03-21,'399300,沪深300,3466.3468,3466.7026,3445.6416,3449.7696,8770785500
2017-03-20,'399300,沪深300,3449.6126,3454.063,3429.8254,3449.0515,8873432200
2017-03-17,'399300,沪深300,3445.8051,3488.4969,3441.4685,3485.3114,10375556000
2017-03-16,'399300,沪深300,3481.5066,3492.1267,3472.2694,3472.2694,10633391300
2017-03-15,'399300,沪深300,3463.6436,3463.9191,3445.2676,3452.2139,7910495400
2017-03-14,'399300,沪深300,3456.6934,3465.3915,3448.9034,3456.6584,7707796300
2017-03-13,'399300,沪深300,3458.098,3458.098,3412.6879,3425.6723,9168412400
2017-03-10,'399300,沪深300,3427.8916,3436.2388,3423.9369,3423.9776,7001619900
2017-03-09,'399300,沪深300,3426.9438,3443.0455,3414.6782,3442.8953,8457038100
2017-03-08,'399300,沪深300,3448.7313,3457.0351,3441.2575,3452.2006,7958769000
2017-03-07,'399300,沪深300,3453.9565,3454.0386,3440.0574,3446.1628,8033472000
2017-03-06,'399300,沪深300,3446.484,3449.0342,3425.9041,3427.2533,8307088200
2017-03-03,'399300,沪深300,3427.8628,3428.8824,3412.8312,3424.6627,8099465200
2017-03-02,'399300,沪深300,3435.0963,3468.471,3434.001,3463.4829,8989807700
2017-03-01,'399300,沪深300,3458.4376,3472.6962,3449.109,3452.2058,10326035400
2017-02-28,'399300,沪深300,3452.8103,3460.9089,3441.3589,3445.0274,7521526000
2017-02-27,'399300,沪深300,3446.2228,3472.8356,3441.3938,3471.1319,9867216000
2017-02-24,'399300,沪深300,3473.8517,3473.8517,3455.2514,3468.9588,9553513300
2017-02-23,'399300,沪深300,3473.3236,3492.9616,3460.118,3487.5745,9953633000
2017-02-22,'399300,沪深300,3489.7567,3489.946,3473.524,3483.2008,10281599400
2017-02-21,'399300,沪深300,3482.823,3490.0855,3472.017,3475.0584,11484200900
2017-02-20,'399300,沪深300,3471.3926,3472.6035,3421.6434,3421.6434,13262886200
2017-02-17,'399300,沪深300,3421.4419,3457.5562,3419.6143,3443.6166,11460003600
2017-02-16,'399300,沪深300,3440.9331,3440.9331,3418.3514,3421.8299,10827696200
2017-02-15,'399300,沪深300,3421.7131,3448.0322,3417.0811,3435.3882,12764333800
2017-02-14,'399300,沪深300,3435.8042,3440.6748,3424.4028,3438.511,9480946500
2017-02-13,'399300,沪深300,3436.275,3439.5432,3416.8746,3416.9168,12014453800
2017-02-10,'399300,沪深300,3413.4868,3422.3256,3398.0295,3398.3173,12376872000
2017-02-09,'399300,沪深300,3396.2924,3406.5888,3379.7872,3381.8992,9755851500
2017-02-08,'399300,沪深300,3383.2878,3383.6859,3347.4302,3361.7811,7540287900
2017-02-07,'399300,沪深300,3365.6849,3376.7099,3354.6251,3371.7695,6375446200
2017-02-06,'399300,沪深300,3373.2051,3381.3348,3358.7516,3368.1081,6852136000
2017-02-03,'399300,沪深300,3364.4923,3392.4773,3362.5653,3390.9315,5518886100
2017-01-26,'399300,沪深300,3387.9606,3395.8848,3378.2609,3378.2609,6531664700
2017-01-25,'399300,沪深300,3375.9042,3376.4415,3357.2183,3361.6561,5837693100
2017-01-24,'399300,沪深300,3364.4509,3371.32,3355.899,3363.1374,6619422600
2017-01-23,'399300,沪深300,3364.0808,3378.7388,3355.8475,3359.0543,7555749800
2017-01-20,'399300,沪深300,3354.8891,3358.4121,3326.374,3326.9773,6530046200
2017-01-19,'399300,沪深300,3329.2891,3346.4959,3324.6835,3330.9522,6615980800
2017-01-18,'399300,沪深300,3339.3653,3350.9619,3320.4062,3323.3389,7062322700
2017-01-17,'399300,沪深300,3326.3563,3327.3767,3292.2044,3305.6001,6945332800
2017-01-16,'399300,沪深300,3319.4455,3322.7819,3264.2071,3314.1507,15777913500
2017-01-13,'399300,沪深300,3319.9122,3338.174,3309.3741,3317.9625,8418058900
2017-01-12,'399300,沪深300,3317.6241,3343.1279,3315.9629,3332.6857,8123913500
2017-01-11,'399300,沪深300,3334.4954,3366.6315,3334.2978,3355.8008,9107143800
2017-01-10,'399300,沪深300,3358.2716,3370.5051,3354.0878,3361.6394,8381916000
2017-01-09,'399300,沪深300,3363.9014,3366.2219,3344.3472,3345.7483,8370794200
2017-01-06,'399300,沪深300,3347.6665,3368.8705,3346.8914,3366.8522,8745911400
2017-01-05,'399300,沪深300,3367.7892,3373.4119,3361.462,3368.3402,8833635700
2017-01-04,'399300,沪深300,3368.3117,3369.5658,3338.1527,3340.5576,9005082700
2017-01-03,'399300,沪深300,3342.2272,3345.2629,3313.9534,3313.9534,8656789600
2016-12-30,'399300,沪深300,3310.0808,3313.5497,3295.7513,3302.5993,7174411600
2016-12-29,'399300,沪深300,3297.7648,3312.113,3288.0959,3297.036,7008792300
2016-12-28,'399300,沪深300,3301.8887,3320.5467,3293.1737,3315.7526,6900043700
2016-12-27,'399300,沪深300,3316.3852,3330.2324,3315.8318,3319.2061,7548635900
2016-12-26,'399300,沪深300,3322.4006,3322.4212,3267.0481,3293.2236,8979398200
2016-12-23,'399300,沪深300,3307.5991,3334.8937,3300.8843,3333.4009,9744471300
2016-12-22,'399300,沪深300,3335.672,3340.3628,3322.7196,3335.1218,9227724900
2016-12-21,'399300,沪深300,3338.536,3342.4761,3313.7451,3313.7451,10825499500
2016-12-20,'399300,沪深300,3309.0641,3329.1022,3289.2682,3328.2985,8756959200
2016-12-19,'399300,沪深300,3328.9827,3344.8584,3324.9986,3342.3449,8164067800
2016-12-16,'399300,沪深300,3346.0305,3356.2916,3330.4928,3335.3625,9077542200
2016-12-15,'399300,沪深300,3340.4338,3378.0367,3327.1429,3363.8597,11496066000
2016-12-14,'399300,沪深300,3378.9453,3412.2795,3378.2656,3399.4113,12400774400
2016-12-13,'399300,沪深300,3405.0355,3416.2147,3370.5956,3394.2072,12110509700
2016-12-12,'399300,沪深300,3409.1794,3495.8022,3400.793,3489.2683,18746775100
2016-12-09,'399300,沪深300,3493.7004,3507.9276,3461.7612,3464.8733,15030330800
2016-12-08,'399300,沪深300,3470.1426,3484.3402,3466.512,3481.8067,11738392200
2016-12-07,'399300,沪深300,3475.7473,3475.7473,3445.7561,3458.3687,11434510300
2016-12-06,'399300,沪深300,3459.1533,3477.5901,3456.8067,3466.2417,11552909000
2016-12-05,'399300,沪深300,3469.4073,3496.8838,3457.3433,3473.6876,18085235500
2016-12-02,'399300,沪深300,3528.9547,3562.5497,3516.7881,3559.7711,19635548000
2016-12-01,'399300,沪深300,3565.036,3575.97,3543.245,3543.9555,18017076100
2016-11-30,'399300,沪深300,3538.001,3567.0689,3527.0231,3557.6357,17856017800
2016-11-29,'399300,沪深300,3564.0404,3583.7185,3521.3787,3525.9011,23691835600
2016-11-28,'399300,沪深300,3535.0807,3553.3603,3528.3196,3538.6754,20737548300
2016-11-25,'399300,沪深300,3521.2984,3521.3029,3463.9477,3490.0399,15362150600
2016-11-24,'399300,沪深300,3488.7402,3508.1648,3467.0108,3468.8071,14574630100
2016-11-23,'399300,沪深300,3474.7289,3492.9564,3465.7639,3473.8949,16238850400
2016-11-22,'399300,沪深300,3468.3637,3469.2189,3443.2201,3443.2201,16852344600
2016-11-21,'399300,沪深300,3441.1106,3463.1423,3412.0801,3412.6523,14643452900
2016-11-18,'399300,沪深300,3417.4554,3443.1185,3413.2698,3437.4898,11595120500
2016-11-17,'399300,沪深300,3436.535,3437.669,3412.8771,3423.4654,12156173100
2016-11-16,'399300,沪深300,3429.5921,3435.6366,3419.2435,3432.4336,12980851100
2016-11-15,'399300,沪深300,3429.8697,3434.9216,3415.9948,3428.8663,13456632000
2016-11-14,'399300,沪深300,3430.2482,3452.6159,3408.1392,3409.2241,21324710500
2016-11-11,'399300,沪深300,3417.2211,3422.6715,3382.8925,3387.9481,19878149600
2016-11-10,'399300,沪深300,3390.6119,3403.0158,3374.906,3374.906,13470553500
2016-11-09,'399300,沪深300,3353.0548,3373.096,3322.0798,3370.6,13911005900
2016-11-08,'399300,沪深300,3371.1176,3383.9176,3361.1292,3367.6976,10314828200
2016-11-07,'399300,沪深300,3356.5916,3362.7416,3342.3122,3353.444,9987798800
2016-11-04,'399300,沪深300,3354.1748,3377.6392,3348.4264,3362.2056,10406965500
2016-11-03,'399300,沪深300,3365.0848,3379.9888,3324.8378,3326.9044,12622350400
2016-11-02,'399300,沪深300,3333.3524,3356.3976,3331.384,3350.71,9119710400
2016-11-01,'399300,沪深300,3359.0516,3359.394,3334.4568,3338.71,7493819900
2016-10-31,'399300,沪深300,3336.2778,3340.4696,3317.328,3332.406,7135286300
2016-10-28,'399300,沪深300,3340.1262,3370.7484,3337.2888,3347.1438,9313330900
2016-10-27,'399300,沪深300,3345.695,3352.354,3335.133,3351.46,7762985100
2016-10-26,'399300,沪深300,3354.8,3367.831,3349.574,3365.197,9802478600
2016-10-25,'399300,沪深300,3367.454,3373.913,3356.585,3367.475,11119169300
2016-10-24,'399300,沪深300,3367.577,3382.825,3330.967,3332.512,15301434500
2016-10-21,'399300,沪深300,3327.74,3341.56,3309.178,3315.715,10978517600
2016-10-20,'399300,沪深300,3318.604,3324.903,3312.174,3317.179,7923887100
2016-10-19,'399300,沪深300,3316.24,3332.52,3309.831,3323.303,10116772500
2016-10-18,'399300,沪深300,3321.332,3321.332,3272.681,3272.681,10286071400
2016-10-17,'399300,沪深300,3277.878,3309.009,3271.541,3305.963,8611350900
2016-10-14,'399300,沪深300,3305.848,3306.685,3285.729,3298.734,8231627100
2016-10-13,'399300,沪深300,3302.645,3307.409,3292.397,3299.155,8122419800
2016-10-12,'399300,沪深300,3300.009,3302.561,3289.753,3299.138,6866978100
2016-10-11,'399300,沪深300,3306.557,3308.004,3292.877,3296.867,8771316300
2016-10-10,'399300,沪深300,3293.868,3294.64,3258.958,3265.364,8051926000
2016-09-30,'399300,沪深300,3253.284,3260.94,3239.036,3240.177,4497802200
2016-09-29,'399300,沪深300,3244.387,3257.766,3234.803,3234.857,5545255600
2016-09-28,'399300,沪深300,3230.89,3243.647,3227.996,3243.647,4472749800
2016-09-27,'399300,沪深300,3240.754,3240.775,3214.441,3214.87,5846055000
2016-09-26,'399300,沪深300,3220.283,3267.69,3220.283,3267.69,7045218600
2016-09-23,'399300,沪深300,3275.666,3293.916,3275.025,3292.278,5799398600
2016-09-22,'399300,沪深300,3291.121,3303.199,3277.979,3281.471,7575354200
2016-09-21,'399300,沪深300,3266.636,3270.902,3254.321,3257.709,5914297900
2016-09-20,'399300,沪深300,3257.403,3265.035,3252.388,3264.664,5278420600
2016-09-19,'399300,沪深300,3263.124,3264.899,3242.742,3242.742,5883108200
2016-09-14,'399300,沪深300,3238.729,3254.995,3231.335,3245.737,7043269700
2016-09-13,'399300,沪深300,3260.333,3269.222,3246.385,3265.337,6718028800
2016-09-12,'399300,沪深300,3262.604,3276.716,3234.573,3271.87,12291768200
2016-09-09,'399300,沪深300,3318.044,3344.951,3318.044,3339.373,8265703600
2016-09-08,'399300,沪深300,3339.564,3343.395,3328.226,3338.008,7191615800
2016-09-07,'399300,沪深300,3340.817,3357.356,3337.75,3344.065,10294010600
2016-09-06,'399300,沪深300,3342.625,3347.951,3300.125,3322.018,9828399800
2016-09-05,'399300,沪深300,3319.68,3338.419,3314.629,3321.005,7829247700
2016-09-02,'399300,沪深300,3314.114,3320.425,3295.755,3298.721,8279180300
2016-09-01,'399300,沪深300,3301.576,3329.345,3301.212,3326.738,8494721900
2016-08-31,'399300,沪深300,3327.793,3333.972,3304.655,3310.565,7957080500
2016-08-30,'399300,沪深300,3311.987,3325.121,3304.596,3310.318,7572598700
2016-08-29,'399300,沪深300,3307.781,3315.078,3297.069,3306.574,7703633300
2016-08-26,'399300,沪深300,3307.09,3328.945,3301.735,3312.499,8153069100
2016-08-25,'399300,沪深300,3308.972,3315.081,3279.806,3314.084,10058915300
2016-08-24,'399300,沪深300,3329.863,3348.129,3323.725,3341.93,8119142900
2016-08-23,'399300,沪深300,3341.829,3359.647,3324.96,3332.621,9292451600
2016-08-22,'399300,沪深300,3336.794,3372.833,3335.469,3364.681,10795100800
2016-08-19,'399300,沪深300,3365.019,3374.045,3341.192,3358.555,11996150800
2016-08-18,'399300,沪深300,3364.485,3394.791,3349.687,3369.947,14238016900
2016-08-17,'399300,沪深300,3373.047,3394.388,3356.924,3377.771,13884768800
2016-08-16,'399300,沪深300,3378.245,3418.688,3372.02,3403.383,19638974000
2016-08-15,'399300,沪深300,3393.423,3417.914,3302.377,3303.468,22054342100
2016-08-12,'399300,沪深300,3294.233,3294.233,3231.136,3231.806,11625404400
2016-08-11,'399300,沪深300,3233.36,3274.026,3232.612,3239.558,10104121300
2016-08-10,'399300,沪深300,3243.34,3261.86,3242.75,3255.182,9043037200
2016-08-09,'399300,沪深300,3256.981,3257.333,3229.174,3232.603,9106525900
2016-08-08,'399300,沪深300,3234.183,3234.479,3187.252,3199.572,8667605100
2016-08-05,'399300,沪深300,3205.11,3224.873,3192.861,3201.354,7719636600
2016-08-04,'399300,沪深300,3201.288,3201.553,3170.418,3190.546,7350437300
2016-08-03,'399300,沪深300,3193.507,3197.157,3173.535,3179.684,7286410200
2016-08-02,'399300,沪深300,3189.052,3189.052,3165.542,3173.757,6216763900
2016-08-01,'399300,沪深300,3176.809,3199.975,3156.748,3196.425,8700349700
2016-07-29,'399300,沪深300,3203.93,3225.418,3198.683,3217.192,8804483700
2016-07-28,'399300,沪深300,3221.136,3235.781,3195.269,3204.464,11277996400
2016-07-27,'399300,沪深300,3218.243,3276.511,3157.409,3270.083,16018866500
2016-07-26,'399300,沪深300,3269.588,3269.745,3228.007,3228.234,8105108900
2016-07-25,'399300,沪深300,3230.885,3243.79,3218.141,3220.165,7020318500
2016-07-22,'399300,沪深300,3225.162,3253.769,3220.893,3251.242,8602912800
2016-07-21,'399300,沪深300,3252.522,3271.373,3238.303,3238.336,8600482500
2016-07-20,'399300,沪深300,3237.605,3254.507,3232.256,3246.862,7270125500
2016-07-19,'399300,沪深300,3248.234,3264.73,3226.198,3260.434,8888686100
2016-07-18,'399300,沪深300,3262.022,3281.637,3251.765,3269.707,11031251800
2016-07-15,'399300,沪深300,3276.277,3285.026,3265.29,3278.835,10266502600
2016-07-14,'399300,沪深300,3276.763,3281.95,3259.065,3277.481,10752579800
2016-07-13,'399300,沪深300,3282.868,3300.991,3271.775,3274.02,17519609000
2016-07-12,'399300,沪深300,3273.182,3273.473,3200.303,3201.906,17253421700
2016-07-11,'399300,沪深300,3203.329,3235.962,3197.625,3199.038,13852951100
2016-07-08,'399300,沪深300,3192.28,3204.928,3183.959,3199.754,8973485500
2016-07-07,'399300,沪深300,3209.954,3220.54,3190.123,3206.55,11859520200
2016-07-06,'399300,沪深300,3216.803,3217.515,3183.451,3197.624,12489745800
2016-07-05,'399300,沪深300,3207.382,3216.702,3197.995,3199.157,13022689500
2016-07-04,'399300,沪深300,3204.696,3210.601,3134.023,3136.385,13331052900
2016-07-01,'399300,沪深300,3154.2,3170.258,3148.294,3156.932,7174628300
2016-06-30,'399300,沪深300,3153.921,3163.72,3148.198,3152.833,7969261700
2016-06-29,'399300,沪深300,3151.389,3158.076,3139.132,3142.484,10372366800
2016-06-28,'399300,沪深300,3136.401,3139.43,3099.701,3107.397,9202463700
2016-06-27,'399300,沪深300,3120.544,3120.64,3064.966,3065.128,8326725900
2016-06-24,'399300,沪深300,3077.155,3130.539,3033.965,3110.646,10479220800
2016-06-23,'399300,沪深300,3117.316,3129.72,3102.481,3129.72,6775173800
2016-06-22,'399300,沪深300,3133.961,3134.06,3096.991,3100.449,6648711300
2016-06-21,'399300,沪深300,3106.317,3155.492,3097.94,3124.898,8796534500
2016-06-20,'399300,沪深300,3112.674,3118.725,3089.712,3114.906,6358714100
2016-06-17,'399300,沪深300,3110.357,3131.048,3096.09,3096.09,8540298500
2016-06-16,'399300,沪深300,3094.674,3112.475,3089.477,3104.361,8297470300
2016-06-15,'399300,沪深300,3116.368,3128.673,3042.232,3043.957,8739325700
2016-06-14,'399300,沪深300,3075.983,3078.749,3055.655,3058.443,6627945700
2016-06-13,'399300,沪深300,3066.341,3145.605,3065.767,3134.045,9297594700
2016-06-08,'399300,沪深300,3163.986,3174.971,3148.351,3171.813,7629177500
2016-06-07,'399300,沪深300,3177.053,3186.616,3168.179,3182.437,6892831400
2016-06-06,'399300,沪深300,3178.788,3197.22,3168.554,3192.779,7669375100
2016-06-03,'399300,沪深300,3189.325,3201.749,3162.088,3172.946,10149178300
2016-06-02,'399300,沪深300,3167.099,3168.824,3151.065,3158.025,8600342700
2016-06-01,'399300,沪深300,3160.547,3181.792,3159.817,3172.961,11314848200
2016-05-31,'399300,沪深300,3169.559,3170.926,3068.596,3068.596,13886311100
2016-05-30,'399300,沪深300,3066.709,3075.261,3037.664,3056.313,6309857900
2016-05-27,'399300,沪深300,3062.499,3073.756,3052.179,3059.732,6046875000
2016-05-26,'399300,沪深300,3064.211,3072.524,3027.444,3056.6,6039298100
2016-05-25,'399300,沪深300,3059.225,3089.102,3054.869,3079.748,5665280300
2016-05-24,'399300,沪深300,3063.555,3083.257,3052.59,3083.244,5873438500
2016-05-23,'399300,沪深300,3087.222,3098.478,3076.503,3078.515,5969721600
2016-05-20,'399300,沪深300,3078.218,3078.531,3041.516,3047.777,5608084200
2016-05-19,'399300,沪深300,3062.5,3086.977,3058.145,3060.342,6044416600
2016-05-18,'399300,沪深300,3068.035,3072.612,3039.461,3071.529,8271536900
2016-05-17,'399300,沪深300,3086.024,3105.201,3073.459,3095.522,6527812500
2016-05-16,'399300,沪深300,3095.308,3095.555,3053.661,3064.526,5946185600
2016-05-13,'399300,沪深300,3074.935,3103.095,3064.691,3081.679,6262975500
2016-05-12,'399300,沪深300,3090.137,3095.348,3035.022,3059.383,7876572600
2016-05-11,'399300,沪深300,3082.808,3102.876,3063.088,3080.636,8179425800
2016-05-10,'399300,沪深300,3069.112,3084.724,3055.183,3055.211,6884993500
2016-05-09,'399300,沪深300,3065.615,3115.43,3055.005,3115.43,9923047700
2016-05-06,'399300,沪深300,3130.354,3216.893,3130.147,3213.136,10868024000
2016-05-05,'399300,沪深300,3213.92,3217.282,3196.566,3204.169,7473368100
2016-05-04,'399300,沪深300,3209.461,3222.882,3198.292,3203.465,9086240800
2016-05-03,'399300,沪深300,3213.54,3218.485,3151.405,3159.823,9816483500
2016-04-29,'399300,沪深300,3156.745,3171.289,3149.397,3153.537,5802977600
2016-04-28,'399300,沪深300,3160.581,3174.766,3135.643,3169.333,6987066000
2016-04-27,'399300,沪深300,3165.916,3188.826,3162.691,3181.931,6000414700
2016-04-26,'399300,沪深300,3179.161,3181.095,3150.404,3159.771,5902073400
2016-04-25,'399300,沪深300,3162.033,3172.269,3137.113,3164.738,6751935100
2016-04-22,'399300,沪深300,3174.901,3175.38,3137.993,3142.561,7707849200
2016-04-21,'399300,沪深300,3160.603,3198.557,3150.94,3160.796,10475265100
2016-04-20,'399300,沪深300,3181.026,3248.422,3107.369,3244.142,16220785800
2016-04-19,'399300,沪深300,3238.303,3250.725,3221.577,3243.971,8087144000
2016-04-18,'399300,沪深300,3228.453,3252.671,3221.662,3252.671,9709006900
2016-04-15,'399300,沪深300,3272.205,3282.985,3261.73,3279.857,9980752900
2016-04-14,'399300,沪深300,3275.832,3286.072,3252.05,3277.098,11315732700
2016-04-13,'399300,沪深300,3261.383,3296.523,3237.858,3237.858,19561386600
2016-04-12,'399300,沪深300,3218.45,3232.264,3198.903,3227.367,9286943700
2016-04-11,'399300,沪深300,3230.096,3251.572,3213.507,3213.507,12521270900
2016-04-08,'399300,沪深300,3185.726,3197.774,3163.305,3189.846,10100562500
2016-04-07,'399300,沪深300,3209.29,3270.82,3208.644,3266.288,11240946700
2016-04-06,'399300,沪深300,3257.528,3267.64,3236.196,3250.522,12019630500
2016-04-05,'399300,沪深300,3264.486,3271.93,3205.207,3211.305,14604777200
2016-04-01,'399300,沪深300,3221.895,3222.612,3165.856,3213.674,11812213900
2016-03-31,'399300,沪深300,3218.088,3241.927,3208.665,3229.2,12155207400
2016-03-30,'399300,沪深300,3216.275,3216.676,3161.289,3161.289,11780251200
2016-03-29,'399300,沪深300,3135.41,3178.075,3122.761,3171.314,9729474700
2016-03-28,'399300,沪深300,3169.728,3229.624,3161.878,3206.953,10344193300
2016-03-25,'399300,沪深300,3197.817,3204.442,3174.318,3176.81,9739533000
2016-03-24,'399300,沪深300,3181.851,3221.906,3181.813,3211.496,13313112200
2016-03-23,'399300,沪深300,3236.092,3242.247,3202.976,3217.729,12567928600
2016-03-22,'399300,沪深300,3225.79,3249.677,3218.728,3231.615,16102089700
2016-03-21,'399300,沪深300,3249.437,3267.775,3198.361,3203.293,23326946400
2016-03-18,'399300,沪深300,3171.963,3197.668,3130.102,3136.223,19730256400
2016-03-17,'399300,沪深300,3124.204,3147.841,3077.572,3096.808,12166177700
2016-03-16,'399300,沪深300,3090.033,3100.352,3064.521,3068.866,12473644800
2016-03-15,'399300,沪深300,3074.78,3077.085,3028.578,3061.343,9831194100
2016-03-14,'399300,沪深300,3065.69,3106.8,3034.0,3039.569,11710865500
2016-03-11,'399300,沪深300,3018.284,3026.437,2982.172,2990.214,7333356400
2016-03-10,'399300,沪深300,3013.146,3074.16,3012.691,3056.21,7607219700
2016-03-09,'399300,沪深300,3071.907,3072.916,3020.134,3045.924,11146624500
2016-03-08,'399300,沪深300,3107.673,3109.25,3001.829,3100.149,13623574200
2016-03-07,'399300,沪深300,3104.84,3130.903,3083.584,3108.999,13246203700
2016-03-04,'399300,沪深300,3093.89,3101.656,3032.424,3047.537,21917253400
2016-03-03,'399300,沪深300,3058.422,3078.444,3040.246,3050.389,17310574400
2016-03-02,'399300,沪深300,3051.333,3054.724,2933.116,2933.921,17597234700
2016-03-01,'399300,沪深300,2930.694,2950.436,2863.323,2881.335,11604591800
2016-02-29,'399300,沪深300,2877.467,2939.875,2821.215,2939.58,12934102000
2016-02-26,'399300,沪深300,2948.031,2964.385,2902.948,2942.095,10694972900
2016-02-25,'399300,沪深300,2918.75,3104.436,2905.457,3104.41,15782975200
2016-02-24,'399300,沪深300,3109.545,3109.545,3055.251,3077.606,11178265000
2016-02-23,'399300,沪深300,3089.363,3119.221,3061.429,3117.203,11256739100
2016-02-22,'399300,沪深300,3118.868,3128.207,3071.329,3083.933,14094696800
2016-02-19,'399300,沪深300,3051.585,3065.968,3032.634,3047.942,8733801200
2016-02-18,'399300,沪深300,3053.699,3093.513,3049.841,3079.527,12440146400
2016-02-17,'399300,沪深300,3063.32,3065.785,3027.046,3034.09,12829160700
2016-02-16,'399300,沪深300,3037.035,3042.089,2962.187,2962.187,11257964300
2016-02-15,'399300,沪深300,2946.707,2961.493,2886.018,2888.428,7291943400
2016-02-05,'399300,沪深300,2963.789,2988.36,2962.847,2982.056,7685080800
2016-02-04,'399300,沪深300,2984.76,2999.206,2960.207,2960.334,9177972400
2016-02-03,'399300,沪深300,2948.639,2954.71,2909.898,2931.288,7738900000
2016-02-02,'399300,沪深300,2961.334,2972.426,2901.512,2901.528,8860196300
2016-02-01,'399300,沪深300,2901.048,2944.517,2869.561,2939.04,8679534200
2016-01-29,'399300,沪深300,2946.09,2965.309,2854.371,2855.598,11330425900
2016-01-28,'399300,沪深300,2853.756,2941.887,2841.844,2909.334,9922275600
2016-01-27,'399300,沪深300,2930.352,2963.544,2839.29,2953.183,13222936600
2016-01-26,'399300,沪深300,2940.509,3106.53,2934.647,3099.596,12693392100
2016-01-25,'399300,沪深300,3128.886,3149.332,3105.1,3129.028,8154006100
2016-01-22,'399300,沪深300,3113.463,3132.171,3053.958,3114.895,8995108700
2016-01-21,'399300,沪深300,3081.345,3202.538,3081.345,3136.384,11118973300
2016-01-20,'399300,沪深300,3174.378,3225.95,3154.426,3204.218,13065050400
2016-01-19,'399300,沪深300,3223.125,3227.908,3119.216,3132.705,12765389300
2016-01-18,'399300,沪深300,3130.729,3165.616,3066.727,3068.235,10112838600
2016-01-15,'399300,沪深300,3118.73,3216.798,3101.052,3200.888,12460177900
2016-01-14,'399300,沪深300,3221.571,3226.658,3072.039,3076.645,13453767100
2016-01-13,'399300,沪深300,3155.879,3257.295,3155.879,3240.484,12066649400
2016-01-12,'399300,沪深300,3215.71,3242.253,3174.55,3214.823,12822579600
2016-01-11,'399300,沪深300,3192.45,3342.481,3192.45,3303.125,17463838700
2016-01-08,'399300,沪深300,3361.563,3418.851,3237.931,3371.871,18595945100
2016-01-07,'399300,沪深300,3294.384,3481.15,3284.737,3481.15,4410264100
2016-01-06,'399300,沪深300,3539.808,3543.739,3468.467,3482.406,14596614400
2016-01-05,'399300,沪深300,3478.78,3518.217,3377.28,3382.177,16211698400
2016-01-04,'399300,沪深300,3469.066,3726.245,3468.949,3725.856,11537067400
2015-12-31,'399300,沪深300,3731.005,3772.617,3727.325,3760.904,10187355600
2015-12-30,'399300,沪深300,3765.175,3765.657,3726.278,3762.914,10562995500
2015-12-29,'399300,沪深300,3761.875,3762.052,3710.48,3723.05,10188555500
2015-12-28,'399300,沪深300,3727.632,3853.389,3727.632,3847.532,15398844000
2015-12-25,'399300,沪深300,3838.201,3848.025,3813.204,3832.085,11962401300
